,S,dissapearing_attractor,tipping_time
0,7.766666666666667,w,1777.7999999994786
0,7.766666666666667,w,0.30000000000000004
0,7.766666666666667,w,0.1
0,7.8,w,6534.900000006242
0,7.766666666666667,w,2266.599999999034
0,7.766666666666667,w,5023.400000000744
0,7.766666666666667,w,0.2
0,7.766666666666667,w,6544.800000006278
0,7.766666666666667,w,2697.599999998642
0,7.766666666666667,w,2137.099999999152
0,7.766666666666667,w,10952.200000022312
0,7.8,w,32891.69999980186
0,7.8,w,20370.399999984063
0,7.766666666666667,w,13865.20000003291
0,7.766666666666667,w,19460.19999999731
0,7.8,w,8580.500000013684
0,7.766666666666667,w,3447.9999999979595
0,7.766666666666667,w,15796.300000039935
0,7.8,w,9521.300000017107
0,7.8,w,0.30000000000000004
0,7.8,w,27732.49999987693
0,7.766666666666667,w,24937.599999917602
0,7.766666666666667,w,0.1
0,7.766666666666667,w,3992.2999999974645
0,7.8,w,46578.89999960268
0,7.766666666666667,w,390.80000000002036
0,7.8,w,14506.200000035242
0,7.8,w,27987.49999987322
0,7.8,w,53000.79999950923
0,7.8,w,0.2
0,7.766666666666667,w,0.2
0,7.8,w,0.4
0,7.8,w,34724.89999977518
0,7.766666666666667,w,7334.900000009153
0,7.8,w,7475.100000009663
0,7.8,w,0.2
0,7.8,w,56941.79999945188
0,7.8,w,31496.799999822153
0,7.8,w,2941.0999999984206
0,7.8,w,52595.099999515136
0,7.8,w,32627.699999805696
0,7.8,w,18688.100000008544
0,7.8,w,28052.499999872274
0,7.8,w,81002.00000022705
0,7.8,w,11809.400000025431
0,7.8,w,1276.4999999999345
0,7.8,w,11636.300000024801
0,7.8,w,21470.09999996806
0,7.8,w,0.2
0,7.8,w,24189.49999992849
0,7.8,w,13064.200000029996
0,7.8,w,33963.39999978626
0,7.8,w,44735.59999962951
0,7.8,w,32854.6999998024
0,7.8,w,6465.000000005988
0,7.8,w,35822.9999997592
0,7.8,w,0.1
0,7.8,w,0.2
0,7.766666666666667,w,9612.70000001744
0,7.8,w,8255.700000012503
0,7.8,w,67916.8999994654
0,7.8,w,
0,7.8,w,2280.3999999990215
0,7.8,w,40954.799999684525
0,7.8,w,74031.1999998213
0,7.8,w,29724.299999847946
0,7.8,w,33299.19999979593
0,7.8,w,46044.49999961046
0,7.8,w,58636.59999942722
0,7.8,w,6853.300000007401
0,7.8,w,4314.499999998165
0,7.8,w,5288.000000001706
0,7.8,w,76.79999999999991
0,7.8,w,42780.79999965795
0,7.8,w,0.2
0,7.8,w,0.1
0,7.8,w,30828.29999983188
0,7.8,w,33420.19999979417
0,7.8,w,23315.099999941212
0,7.8,w,69044.69999953105
0,7.8,w,22723.49999994982
0,7.8,w,57521.99999944344
0,7.8,w,7416.100000009448
0,7.8,w,298.6999999999994
0,7.8,w,33894.599999787264
0,7.8,w,20476.39999998252
0,7.8,w,24565.499999923017
0,7.8,w,4514.2999999988915
0,7.8,w,7971.500000011469
0,7.8,w,18891.600000005583
0,7.8,w,1341.6999999998752
0,7.8,w,11604.000000024684
0,7.8,w,47885.69999958367
0,7.8,w,22265.499999956486
0,7.8,w,32142.499999812757
0,7.8,w,538.1000000000538
0,7.8,w,0.1
0,7.8,w,33736.09999978957
0,7.8,w,1570.4999999996671
0,7.8,w,41199.399999680965
0,7.8,w,0.2
0,7.8,w,26486.59999989506
0,7.8,w,13344.100000031014
0,7.8,w,0.30000000000000004
0,7.8,w,12173.500000026756
0,7.8,w,18358.000000013348
0,7.8,w,6710.20000000688
0,7.8,w,35767.59999976001
0,7.8,w,26906.999999888943
0,7.8,w,10320.200000020013
0,7.8,w,24721.19999992075
0,7.8,w,15621.400000039299
0,7.8,w,28824.799999861036
0,7.8,w,29167.099999856055
0,7.8,w,11478.500000024227
0,7.8,w,31467.49999982258
0,7.8,w,0.1
0,7.8,w,70492.69999961533
0,7.8,w,23350.99999994069
0,7.8,w,5750.100000003387
0,7.8,w,0.30000000000000004
0,7.8,w,0.2
0,7.8,w,
0,7.8,w,64604.79999934037
0,7.8,w,12420.800000027655
0,7.8,w,53913.39999949595
0,7.8,w,30198.89999984104
0,7.8,w,0.1
0,7.8,w,2.800000000000001
0,7.8,w,30769.19999983274
0,7.8,w,7639.1000000102595
0,7.8,w,
0,7.8,w,29981.599999844202
0,7.8,w,48295.999999577696
0,7.8,w,39592.89999970434
0,7.8,w,0.2
0,7.8,w,0.1
0,7.8,w,0.30000000000000004
0,7.8,w,38638.09999971824
0,7.8,w,28381.499999867487
0,7.8,w,0.1
0,7.8,w,31888.399999816455
0,7.8,w,15167.700000037648
0,7.8,w,29553.49999985043
0,7.8,w,53642.99999949989
0,7.8,w,17776.700000021807
0,7.8,w,2448.4999999988686
0,7.8,w,49504.9999995601
0,7.8,w,29365.599999853166
0,7.8,w,18551.70000001053
0,7.8,w,0.1
0,7.8,w,1150.9000000000487
0,7.8,w,9765.300000017995
0,7.8,w,3413.6999999979907
0,7.8,w,6103.1000000046715
0,7.8,w,0.30000000000000004
0,7.8,w,252.59999999998993
0,7.8,w,431.60000000002964
0,7.8,w,8860.200000014702
0,7.8,w,0.2
0,7.8,w,77552.20000002625
0,7.8,w,21241.29999997139
0,7.8,w,30181.499999841293
0,7.8,w,21338.499999969976
0,7.8,w,0.30000000000000004
0,7.8,w,1018.600000000163
0,7.8,w,50337.29999954799
0,7.8,w,34256.499999782
0,7.8,w,3224.7999999981625
0,7.8,w,9282.300000016237
0,7.8,w,0.2
0,7.8,w,4099.599999997383
0,7.8,w,9013.000000015258
0,7.8,w,0.2
0,7.8,w,0.2
0,7.8,w,0.2
0,7.8,w,0.1
0,7.8,w,11171.700000023111
0,7.8,w,10430.700000020415
0,7.8,w,33888.49999978735
0,7.8,w,0.1
0,7.8,w,25030.999999916243
0,7.8,w,3125.7999999982526
0,7.8,w,31319.199999824737
0,7.8,w,65029.299999334195
0,7.8,w,949.0000000001472
0,7.8,w,18230.10000001521
0,7.8,w,1993.999999999282
0,7.8,w,0.1
0,7.8,w,86943.40000057289
0,7.8,w,16244.500000041566
0,7.8,w,0.1
0,7.8,w,49151.599999565246
0,7.8,w,6418.90000000582
0,7.8,w,14599.00000003558
0,7.8,w,24618.99999992224
0,7.8,w,0.2
0,7.8,w,15244.300000037927
0,7.8,w,
0,7.8,w,2154.8999999991356
0,7.8,w,2651.299999998684
0,7.8,w,29710.099999848153
0,7.8,w,0.2
0,7.8,w,5276.8000000016655
0,7.8,w,17395.00000002736
0,7.8,w,47155.299999594296
0,7.8,w,0.4
0,7.8,w,6464.300000005986
0,7.8,w,56135.69999946361
0,7.8,w,28252.399999869365
0,7.8,w,4904.500000000311
0,7.8,w,39821.599999701015
0,7.8,w,0.1
0,7.8,w,40250.399999694775
0,7.8,w,0.1
0,7.8,w,4690.199999999531
0,7.8,w,0.1
0,7.8,w,19986.39999998965
0,7.8,w,6113.8000000047105
0,7.8,w,48364.5999995767
0,7.8,w,65505.09999932727
0,7.8,w,2743.8999999986
0,7.8,w,4286.999999998065
0,7.8,w,6729.200000006949
0,7.8,w,3941.9999999975103
0,7.8,w,20913.59999997616
0,7.8,w,77026.49999999565
0,7.8,w,45522.19999961806
0,7.8,w,0.1
0,7.8,w,16008.900000040709
0,7.8,w,35480.29999976419
0,7.8,w,4105.599999997405
0,7.8,w,1375.0999999998448
0,7.8,w,27193.599999884773
0,7.8,w,16997.700000033143
0,7.8,w,21804.69999996319
0,7.8,w,42813.99999965747
0,7.8,w,23805.99999993407
0,7.8,w,7229.300000008769
0,7.8,w,98064.40000122022
0,7.8,w,47769.79999958535
0,7.8,w,22458.199999953682
0,7.8,w,0.2
0,7.8,w,5278.400000001671
0,7.8,w,15437.900000038631
0,7.8,w,23600.099999937065
0,7.8,w,0.2
0,7.8,w,32392.099999809125
0,7.8,w,15850.500000040132
0,7.8,w,44594.199999631564
0,7.8,w,30250.199999840293
0,7.8,w,43592.69999964614
0,7.8,w,31933.2999998158
0,7.8,w,22065.99999995939
0,7.8,w,8414.100000013079
0,7.8,w,26768.899999890953
0,7.8,w,53026.99999950885
0,7.8,w,0.2
0,7.8,w,14201.900000034135
0,7.8,w,14170.600000034021
0,7.8,w,50640.89999954357
0,7.8,w,15261.70000003799
0,7.8,w,0.30000000000000004
0,7.8,w,0.30000000000000004
0,7.8,w,1090.100000000104
0,7.8,w,11062.600000022714
0,7.8,w,17122.500000031327
0,7.8,w,57879.099999438244
0,7.8,w,9655.400000017595
0,7.8,w,36967.99999974254
0,7.8,w,
0,7.8,w,13945.900000033203
0,7.8,w,69325.6999995474
0,7.8,w,56796.699999453995
0,7.8,w,42188.59999966657
0,7.8,w,
0,7.8,w,35497.099999763945
0,7.8,w,0.2
0,7.8,w,15777.300000039866
0,7.8,w,0.2
0,7.8,w,
0,7.8,w,198.799999999993
0,7.8,w,2881.499999998475
0,7.8,w,7269.800000008916
0,7.8,w,4334.899999998239
0,7.8,w,32559.199999806693
0,7.8,w,28978.999999858792
0,7.8,w,0.2
0,7.8,w,14082.4000000337
0,7.8,w,300.2999999999998
0,7.8,w,33703.19999979005
0,7.8,w,71016.0999996458
0,7.8,w,0.1
0,7.8,w,68076.5999994747
0,7.8,w,40675.099999688595
0,7.8,w,0.30000000000000004
0,7.8,w,11405.10000002396
0,7.8,w,7110.600000008337
0,7.8,w,2342.399999998965
0,7.8,w,3060.9999999983115
0,7.8,w,38359.59999972229
0,7.8,w,15673.100000039487
0,7.8,w,1436.2999999997892
0,7.8,w,46348.79999960603
0,7.8,w,10299.100000019936
0,7.8,w,23752.99999993484
0,7.8,w,0.2
0,7.8,w,53828.79999949718
0,7.8,w,0.30000000000000004
0,7.8,w,42101.699999667835
0,7.8,w,32257.599999811082
0,7.8,w,66201.59999936556
0,7.8,w,57598.29999944233
0,7.8,w,7506.200000009776
0,7.8,w,22970.099999946233
0,7.8,w,16262.800000041632
0,7.8,w,70683.29999962643
0,7.8,w,40127.89999969656
0,7.8,w,40175.29999969587
0,7.8,w,27414.199999881563
0,7.8,w,52680.49999951389
0,7.8,w,5067.400000000904
0,7.8,w,15916.900000040374
0,7.8,w,0.4
0,7.8,w,606.8000000000694
0,7.8,w,0.1
0,7.8,w,0.2
0,7.8,w,77875.60000004507
0,7.8,w,86136.50000052592
0,7.8,w,2010.399999999267
0,7.8,w,36086.99999975536
0,7.8,w,12873.900000029304
0,7.8,w,8492.800000013365
0,7.8,w,17196.800000030245
0,7.8,w,15417.000000038555
0,7.8,w,0.2
0,7.8,w,8465.500000013266
0,7.8,w,1634.499999999609
0,7.8,w,7248.5000000088385
0,7.8,w,17098.90000003167
0,7.8,w,94072.60000098786
0,7.8,w,35468.899999764355
0,7.8,w,4949.800000000476
0,7.8,w,9889.700000018447
0,7.8,w,24751.899999920304
0,7.8,w,85434.40000048505
0,7.8,w,1497.6999999997333
0,7.8,w,67364.79999943326
0,7.8,w,12402.400000027588
0,7.8,w,47656.299999587005
0,7.8,w,12351.600000027403
0,7.8,w,0.1
0,7.8,w,25623.399999907622
0,7.8,w,6100.300000004661
0,7.8,w,0.2
0,7.8,w,3558.8999999978587
0,7.8,w,80888.10000022042
0,7.8,w,64799.29999933754
0,7.8,w,
0,7.8,w,29485.099999851427
0,7.8,w,51365.099999533035
0,7.8,w,0.2
0,7.8,w,0.2
0,7.8,w,70008.69999958716
0,7.8,w,34263.79999978189
0,7.8,w,23386.999999940166
0,7.8,w,22268.499999956442
0,7.8,w,19029.80000000357
0,7.8,w,7664.10000001035
0,7.8,w,34113.89999978407
0,7.8,w,0.30000000000000004
0,7.8,w,91210.50000082127
0,7.8,w,32443.499999808377
0,7.8,w,27126.49999988575
0,7.8,w,10115.600000019269
0,7.8,w,0.1
0,7.8,w,0.1
0,7.8,w,11178.000000023134
0,7.8,w,42500.59999966203
0,7.8,w,0.1
0,7.8,w,4663.899999999436
0,7.8,w,
0,7.8,w,7949.400000011388
0,7.8,w,8749.8000000143
0,7.8,w,13242.700000030645
0,7.8,w,834.3000000001211
0,7.8,w,13850.100000032855
0,7.8,w,50536.1999995451
0,7.8,w,14471.400000035115
0,7.8,w,14086.700000033716
0,7.8,w,32965.399999800786
0,7.8,w,23084.699999944565
0,7.8,w,60431.199999401106
0,7.8,w,26029.999999901705
0,7.8,w,57816.29999943916
0,7.8,w,2099.299999999186
0,7.8,w,716.3000000000943
0,7.8,w,23967.49999993172
0,7.8,w,1496.7999999997342
0,7.8,w,21541.099999967028
0,7.8,w,0.1
0,7.8,w,28810.899999861238
0,7.8,w,8763.40000001435
0,7.8,w,12065.300000026362
0,7.8,w,1622.19999999962
0,7.8,w,54507.49999948731
0,7.8,w,0.2
0,7.8,w,18588.80000000999
0,7.8,w,16389.300000041996
0,7.8,w,38579.199999719094
0,7.8,w,0.2
0,7.8,w,18860.80000000603
0,7.8,w,12302.600000027225
0,7.8,w,0.1
0,7.8,w,20086.699999988192
0,7.8,w,25018.09999991643
0,7.8,w,32479.899999807847
0,7.8,w,24009.699999931105
0,7.8,w,24235.39999992782
0,7.8,w,0.2
0,7.8,w,14558.00000003543
0,7.8,w,21531.19999996717
0,7.8,w,13527.900000031683
0,7.8,w,0.1
0,7.8,w,63160.39999936139
0,7.8,w,10549.600000020848
0,7.8,w,42028.6999996689
0,7.8,w,43817.29999964287
0,7.8,w,5743.200000003362
0,7.8,w,0.1
0,7.8,w,62895.19999936525
0,7.8,w,76347.89999995615
0,7.8,w,32354.399999809673
0,7.8,w,8920.40000001492
0,7.8,w,34782.49999977434
0,7.8,w,25371.29999991129
0,7.8,w,21951.399999961057
0,7.8,w,2690.3999999986486
0,7.8,w,4498.199999998833
0,7.8,w,53793.99999949769
0,7.8,w,368.0000000000152
0,7.8,w,25742.699999905886
0,7.8,w,12950.00000002958
0,7.8,w,261.79999999999103
0,7.8,w,32318.79999981019
0,7.8,w,0.1
0,7.8,w,8637.30000001389
0,7.8,w,52683.899999513844
0,7.8,w,0.1
0,7.8,w,0.1
0,7.8,w,33806.99999978854
0,7.8,w,
0,7.8,w,64949.09999933536
0,7.8,w,2980.199999998385
0,7.8,w,7912.400000011254
0,7.8,w,13233.400000030611
0,7.8,w,3557.7999999978597
0,7.8,w,0.30000000000000004
0,7.8,w,45949.59999961184
0,7.8,w,25663.29999990704
0,7.8,w,68738.79999951324
0,7.8,w,10322.00000002002
0,7.8,w,11972.500000026024
0,7.8,w,5929.200000004039
0,7.8,w,0.30000000000000004
0,7.8,w,63047.69999936303
0,7.8,w,24975.399999917052
0,7.8,w,
0,7.8,w,16465.100000040893
0,7.8,w,71335.89999966441
0,7.8,w,5733.500000003327
0,7.8,w,9378.700000016588
0,7.8,w,27282.799999883475
0,7.8,w,44302.49999963581
0,7.8,w,4399.599999998474
0,7.8,w,27116.89999988589
0,7.8,w,43449.899999648216
0,7.8,w,57659.29999944144
0,7.8,w,0.2
0,7.8,w,380.60000000001804
0,7.8,w,48174.89999957946
0,7.8,w,59744.4999994111
0,7.8,w,0.1
0,7.8,w,32508.199999807435
0,7.8,w,5883.000000003871
0,7.8,w,14413.100000034903
0,7.8,w,34420.59999977961
0,7.8,w,0.2
0,7.8,w,16368.500000042017
0,7.8,w,
0,7.8,w,0.30000000000000004
0,7.8,w,24005.599999931164
0,7.8,w,6921.600000007649
0,7.8,w,37011.09999974191
0,7.8,w,19577.299999995605
0,7.8,w,
0,7.8,w,10814.30000002181
0,7.8,w,0.2
0,7.8,w,27694.499999877484
0,7.8,w,65975.79999935241
0,7.8,w,45152.69999962344
0,7.8,w,
0,7.8,w,5370.700000002007
0,7.8,w,21165.899999972487
0,7.8,w,13810.30000003271
0,7.8,w,43709.699999644436
0,7.8,w,41916.799999670526
0,7.8,w,0.2
0,7.8,w,31781.799999818006
0,15.0,sb,82557.40000031759
0,7.8,w,39169.09999971051
0,7.8,w,30764.599999832808
0,7.8,w,0.1
0,7.8,w,62189.799999375515
0,7.8,w,6327.100000005486
0,7.8,w,18377.80000001306
0,15.0,sb,65641.39999933295
0,15.0,sb,
0,7.8,w,55310.49999947562
0,7.8,w,54847.39999948236
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,37693.399999731984
0,15.0,sb,
0,15.0,sb,14798.900000036307
0,7.8,w,0.30000000000000004
0,15.0,sb,
0,15.0,sb,10833.40000002188
0,15.0,sb,64876.699999336415
0,7.8,w,383.0000000000186
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,19856.69999999154
0,15.0,sb,
0,15.0,sb,16459.80000004097
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,82322.00000030389
0,15.0,sb,
0,7.8,w,14646.500000035752
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,45949.399999611844
0,15.0,sb,
0,7.8,w,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,42727.89999965872
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,18285.00000001441
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,13700.50000003231
0,15.0,sb,8746.500000014288
0,15.0,sb,35186.79999976846
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,45178.69999962306
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,86335.90000053753
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,5661.300000003064
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,72250.89999971767
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,3856.7999999975877
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,54590.799999486095
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,15257.100000037974
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,71015.69999964577
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,85050.10000046268
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,4214.1999999978
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,46827.89999959906
0,15.0,sb,
0,15.0,sb,89830.70000074095
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,4758.49999999978
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,8639.6000000139
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,10747.800000021569
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,74234.69999983314
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,87514.0000006061
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,33640.49999979096
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,18916.100000005226
0,15.0,sb,13233.800000030613
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,95940.00000109656
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,83823.50000039129
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,70248.39999960111
0,15.0,sb,26302.199999897744
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,17150.700000030916
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,28967.49999985896
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,23144.89999994369
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,45962.399999611654
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,29894.49999984547
0,15.0,sb,33415.19999979424
0,15.0,sb,
0,15.0,sb,70964.09999964277
0,15.0,sb,19277.799999999963
0,15.0,sb,14311.600000034534
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,87556.60000060858
0,15.0,sb,
0,15.0,sb,43070.99999965373
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,95104.70000104794
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,27877.49999987482
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,71751.99999968863
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,60788.7999993959
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,56983.69999945127
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,91925.7000008629
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,98714.30000125805
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,18053.50000001778
0,15.0,sb,
0,15.0,sb,4469.099999998727
0,15.0,sb,97993.8000012161
0,15.0,sb,20189.399999986697
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,240.09999999999064
0,15.0,sb,
0,15.0,sb,38003.49999972747
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,21836.99999996272
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,54382.69999948912
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,13879.800000032963
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,83964.40000039949
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,53788.799999497765
0,15.0,sb,
0,15.0,sb,25424.99999991051
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,21630.099999965732
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,96099.50000110584
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,65324.5999993299
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,17571.1000000248
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,62180.99999937564
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,29229.099999855152
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,4073.6999999973905
0,15.0,sb,28111.29999987142
0,15.0,sb,
0,15.0,sb,92673.50000090642
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,5136.200000001154
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,40735.599999687714
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,49478.29999956049
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,17635.50000002386
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,16732.200000037006
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,9678.70000001768
0,15.0,sb,
0,15.033333333333333,sb,
0,15.0,sb,
0,15.0,sb,91021.00000081024
0,15.0,sb,
0,15.0,sb,44916.79999962687
0,15.0,sb,
0,15.033333333333333,sb,
0,15.0,sb,44352.999999635074
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,36143.99999975453
0,15.0,sb,39308.69999970848
0,15.0,sb,25769.99999990549
0,15.033333333333333,sb,
0,15.0,sb,
0,15.0,sb,7537.900000009891
0,15.0,sb,
0,15.0,sb,31469.699999822547
0,15.0,sb,
0,15.033333333333333,sb,
0,15.0,sb,21763.399999963793
0,15.0,sb,
0,15.0,sb,11024.500000022575
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.0,sb,
0,15.033333333333333,sb,76244.39999995012
0,15.033333333333333,sb,
0,15.0,sb,
0,15.033333333333333,sb,
0,15.0,sb,
0,15.033333333333333,sb,
0,15.033333333333333,sb,
0,15.033333333333333,sb,4686.799999999519
0,15.033333333333333,sb,
0,15.033333333333333,sb,
0,15.033333333333333,sb,
0,15.0,sb,
0,15.033333333333333,sb,
0,15.033333333333333,sb,
0,15.033333333333333,sb,37013.29999974188
0,15.0,sb,
